542591,497,447,393
542604,507,434,466
542617,537,440,501
542631,604,477,539
542644,615,457,502
542657,625,444,445
542670,704,444,228
542683,869,462,132
542696,957,460,152
542709,1069,419,245
542722,1095,389,262
542735,1091,356,175
542748,1068,353,118
542762,1071,369,67
542775,1190,388,-62
542788,1334,437,-144
542801,1412,431,-80
542814,1404,393,13
542827,1345,361,54
542840,1173,410,74
542853,1095,479,56
542866,1066,475,77
542879,926,348,114
542893,799,241,138
542906,757,212,186
542919,625,221,347
542932,450,237,536
542946,337,228,621
542959,90,177,892
542971,-62,115,1011
542984,-296,13,1213
542998,-343,21,1167
543011,-281,100,1198
543024,-214,168,1339
543037,-321,136,1516
543050,-387,133,1596
543063,-509,107,1567
543077,-570,113,1258
543090,-549,122,1103
543103,-443,162,946
543116,-381,190,951
543129,-340,245,930
543142,-334,244,807
543155,-330,231,765
543168,-365,151,786
543181,-421,45,854
543195,-402,18,903
543208,-203,36,917
543222,119,84,794
543235,216,83,675
543248,266,72,461
543261,235,32,450
543275,250,14,530
543288,377,55,655
543300,467,71,672
543313,543,93,573
543327,506,5,550
543339,537,-12,524
543353,741,47,467
543366,1207,109,693
543379,1503,199,906
543392,1860,374,1220
543406,1589,317,1277
543419,1047,128,1161
543432,1002,105,1146
543445,1154,130,1209
543458,1355,198,1340
543471,1281,170,1441
543484,1138,128,1459
543497,862,45,1468
543510,591,16,1360
543524,475,34,1292
543537,280,19,1203
543550,169,-8,1220
543563,159,-16,1268
543576,199,16,1390
543589,268,35,1473
543602,469,77,1569
543615,540,130,1385
543628,511,134,1246
543641,421,123,1016
543655,336,93,787
543668,324,83,693
543681,289,19,501
543694,377,14,406
543707,510,41,370
543720,733,125,275
543733,787,152,261
543746,809,180,316
543759,773,179,245
543772,787,180,196
543786,901,209,93
543799,1008,241,-84
543812,1067,259,-108
543825,1138,215,75
543838,1155,202,200
543851,1192,206,337
543864,1118,204,256
543877,1040,189,160
543890,973,134,-116
543903,1144,173,-328
543917,1241,198,-426
543930,1369,192,-406
543943,1430,118,-182
543956,1491,190,-279
543970,1545,159,-364
543982,1346,-56,-188
543995,637,-454,820
544009,-337,-641,2071
544021,-855,-700,2578
544035,-1528,-665,2952
544048,-1491,-411,2461
544061,-1270,-236,2103
544074,-749,75,1585
544088,-348,194,1405
544101,-169,216,1368
544114,84,250,1246
544127,167,271,1083
544140,298,328,794
544153,340,357,665
544166,371,368,670
544179,450,379,787
544192,514,371,818
544207,543,381,781
544220,580,375,729
544233,509,340,726
544246,491,353,764
544259,419,336,875
544273,347,315,908
544286,316,317,884
544299,244,291,834
544312,280,277,844
544326,327,293,839
544339,398,306,818
544351,403,299,797
544364,381,299,776
544378,313,266,793
544390,317,270,819
544404,419,309,850
544417,511,347,847
544430,522,335,806
544443,501,329,712
544457,457,329,741
544470,420,322,764
544483,329,302,765
544496,312,296,766
544509,328,297,774
544522,422,328,742
