576893,785,376,345
576906,827,377,222
576919,863,395,94
576932,871,413,-66
576945,857,381,-64
576958,803,297,-49
576971,900,243,-56
576984,1058,266,-138
576997,1152,319,-192
577010,1214,380,-189
577024,1205,389,-191
577037,1178,355,-133
577050,1178,299,-35
577063,1171,272,-1
577077,1105,216,20
577089,1025,213,-15
577102,828,233,-45
577117,717,296,52
577129,724,299,135
577142,854,309,248
577156,1014,290,462
577168,1010,265,495
577182,888,228,466
577195,676,185,523
577208,574,217,595
577221,444,254,791
577235,419,261,1011
577248,462,228,1070
577261,638,243,1094
577274,729,281,1106
577287,785,287,1075
577300,638,260,914
577313,506,255,834
577326,229,251,874
577339,60,251,1075
577353,18,249,1160
577366,77,270,1166
577379,250,332,879
577392,299,340,809
577406,369,321,709
577418,349,297,651
577431,236,275,608
577444,84,235,651
577457,43,212,678
577471,37,175,689
577484,185,154,691
577497,284,148,676
577510,411,171,661
577523,371,220,666
577537,345,248,700
577550,250,272,786
577562,142,233,796
577575,-69,111,746
577589,-131,41,680
577602,-108,23,640
577615,38,11,664
577628,241,-29,727
577641,407,-47,741
577655,874,-9,625
577668,1220,80,428
577681,1282,125,368
577695,1119,193,345
577707,931,165,346
577720,478,72,400
577733,526,-67,647
577746,812,-55,732
577759,1538,77,858
577773,2074,230,1133
577786,2169,286,1221
577799,1826,236,1054
577812,1286,95,903
577826,1117,17,909
577839,1131,27,912
577851,1246,75,984
577865,1403,139,1115
577878,1358,160,1100
577891,1225,153,1033
577904,931,100,890
577917,696,68,814
577930,597,44,774
577944,536,84,687
577957,632,178,662
577970,644,199,634
577983,529,207,492
577995,466,197,401
578009,379,195,359
578022,325,137,416
578035,286,111,444
578048,241,112,465
578061,255,110,462
578075,333,120,488
578088,529,135,504
578101,602,126,382
578114,597,116,298
578127,637,76,160
578140,686,60,88
578154,883,88,-45
578167,1070,121,-34
578180,1121,149,-12
578193,1151,172,-79
578206,1136,160,-187
578219,1152,170,-229
578233,1248,175,-277
578246,1316,187,-161
578259,1325,177,-65
578272,1300,131,22
578285,1287,128,40
578298,1242,100,55
578311,1069,111,38
578324,947,95,124
578337,589,-13,488
578350,234,-70,976
578364,82,-102,1208
578377,-142,-163,1465
578390,-137,-157,1628
578404,-23,-122,1741
578417,240,-1,1824
578429,345,80,1815
578442,407,173,1641
578456,415,201,1376
578468,415,210,1236
578482,374,204,946
578495,335,208,763
578508,334,232,726
578521,351,255,729
578535,386,200,742
578548,393,198,702
578561,380,243,613
578573,382,246,590
578587,476,221,602
578600,666,304,587
578613,669,290,591
578626,690,246,610
578639,758,283,680
578652,761,286,717
578666,752,246,806
578678,745,255,879
578692,717,248,905
578705,672,201,894
578717,689,214,878
578730,726,256,830
578744,698,282,750
578757,684,279,695
578770,616,285,606
578783,543,279,617
