1077869	335	573	-48
1077882	319	578	-70
1077896	290	597	-63
1077910	285	598	-17
1077923	250	586	57
1077936	255	537	144
1077949	278	514	172
1077963	280	501	159
1077976	273	465	112
1077988	262	434	78
1078001	233	379	-1
1078015	204	342	-85
1078027	181	325	-128
1078041	116	245	-165
1078054	65	194	-106
1078067	45	159	-65
1078080	24	120	12
1078093	20	115	23
1078106	24	106	34
1078119	-21	143	125
1078132	-44	162	232
1078145	-89	171	388
1078158	-96	152	490
1078171	-89	184	476
1078185	-71	265	644
1078197	-79	264	724
1078210	-85	211	816
1078224	-83	174	854
1078236	-66	187	744
1078249	-196	317	753
1078263	-184	351	858
1078276	-190	336	898
1078289	-109	418	958
1078302	22	500	1049
1078315	71	480	1097
1078328	70	470	1146
1078341	34	501	1131
1078354	-55	543	1187
1078367	-205	509	1303
1078380	-237	510	1331
1078394	-295	550	1402
1078407	-381	555	1391
1078420	-444	550	1314
1078433	-586	481	1347
1078446	-721	437	1416
1078459	-882	517	1452
1078472	-969	559	1753
1078485	-933	561	1858
1078498	-923	591	2007
1078511	-883	565	2150
1078525	-815	578	2300
1078538	-669	584	2429
1078551	-500	567	2588
1078564	-434	565	2646
1078577	-348	503	2609
1078590	-318	499	2525
1078603	-313	455	2241
1078616	-349	347	1968
1078629	-369	297	1837
1078642	-410	246	1606
1078656	-413	192	1425
1078669	-398	173	1352
1078682	-362	99	1220
1078695	-314	50	1164
1078708	-115	7	1010
1078721	216	-32	869
1078734	358	-39	734
1078747	486	-83	369
1078760	572	-76	-139
1078773	661	-87	-345
1078787	917	-47	-547
1078799	1082	129	-75
1078812	1033	185	329
1078825	818	163	971
1078838	683	97	1166
1078851	464	62	1398
1078865	323	162	1448
1078878	223	197	1334
1078891	158	183	1147
1078904	40	115	1019
1078918	-28	88	939
1078931	-167	49	727
1078945	-285	41	547
1078958	-318	51	483
1078971	-337	62	321
1078984	-394	69	89
1078997	-454	86	7
1079010	-593	180	28
1079023	-673	205	82
1079036	-750	237	187
1079049	-737	314	190
1079062	-711	354	181
1079076	-655	422	221
1079089	-632	495	294
1079102	-634	524	345
1079115	-656	564	441
1079128	-677	596	485
1079141	-661	653	581
1079154	-633	689	683
1079167	-613	718	724
1079180	-587	746	759
1079192	-566	765	752
1079205	-535	792	728
