942867	-429	72	981
942881	-463	68	972
942894	-491	75	989
942907	-521	84	1075
942920	-563	104	1194
942933	-625	122	1253
942946	-752	152	1439
942959	-760	194	1486
942972	-652	221	1549
942985	-617	288	1562
942998	-686	329	1604
943011	-918	380	1659
943024	-907	453	1690
943038	-854	493	1706
943051	-739	563	1713
943064	-772	570	1681
943077	-815	554	1665
943090	-813	513	1615
943102	-763	509	1560
943116	-601	515	1435
943129	-461	494	1231
943142	-394	477	1104
943155	-278	476	857
943169	-189	478	611
943182	-144	479	524
943195	-56	527	339
943207	3	563	260
943220	130	590	198
943233	222	558	453
943247	283	554	605
943260	345	558	712
943273	313	456	569
943287	285	421	423
943300	258	356	170
943313	195	301	-40
943327	173	281	-102
943340	182	287	-157
943353	203	236	-105
943366	194	193	-46
943380	139	93	44
943392	99	36	69
943405	20	-51	43
943418	-56	-111	-31
943431	-99	-156	-87
943444	-197	-226	-245
943458	-279	-255	-371
943471	-311	-262	-379
943484	-362	-283	-343
943497	-373	-305	-264
943510	-345	-288	-221
943523	-313	-270	-100
943536	-333	-293	13
943549	-405	-299	76
943562	-373	-343	204
943575	-330	-342	251
943588	-176	-325	352
943601	-87	-282	449
943614	-46	-265	547
943628	19	-287	736
943640	49	-323	795
943653	138	-306	712
943666	127	-228	742
943680	50	-212	827
943693	-175	-217	1139
943706	-323	-181	1372
943719	-227	-101	1391
943733	170	183	1512
943745	249	323	1672
943758	33	483	1914
943771	-297	428	1996
943784	-380	381	1974
943798	-397	448	1788
943811	-708	547	1686
943824	-1005	583	1725
943837	-1477	565	2186
943850	-1544	567	2565
943863	-1578	736	2737
943876	-1505	657	2304
943889	-1425	518	2415
943902	-1050	391	2908
943915	-477	408	3381
943928	-293	401	3473
943942	-203	308	3379
943955	-378	135	2880
943968	-516	47	2512
943981	-634	-7	1822
943994	-647	-3	1538
944007	-550	68	1027
944020	-461	125	960
944033	-425	148	915
944046	-372	148	739
944060	-303	146	619
944073	-233	131	639
944086	-39	129	782
944098	43	105	842
944112	193	68	879
944125	235	-29	772
944137	250	-60	691
944151	266	-120	494
944164	262	-195	321
944177	250	-228	230
944190	207	-264	92
944203	169	-266	43
944216	96	-262	-35
944229	14	-269	-87
944242	-11	-270	-117
944255	-21	-240	-184
944268	-72	-201	-215
944282	-103	-192	-242
944296	-159	-187	-300
944309	-196	-181	-369
944322	-191	-169	-393
944335	-144	-125	-388
944349	-117	-63	-407
944362	-142	-54	-433
944375	-234	-69	-479
944388	-303	-118	-449
944402	-330	-124	-396
944415	-444	-130	-126
944427	-496	-129	-44
944440	-650	-140	303
944454	-787	-99	679
944467	-833	-76	815
944480	-775	-25	846
944493	-625	-34	817
944506	-559	-5	776
944519	-446	151	704
944532	-446	213	716
944545	-592	251	859
944558	-698	290	1159
944571	-714	347	1323
944584	-773	364	1551
944597	-749	414	1666
944611	-707	454	1703
944624	-658	544	1755
944636	-661	556	1793
944650	-730	593	1747
944663	-744	638	1269
944675	-799	622	1248
944689	-901	520	1419
944702	-891	501	1675
944715	-845	513	1746
