1054125	-919	477	883
1054138	-947	520	978
1054151	-948	568	1015
1054164	-968	660	1060
1054177	-1014	735	1107
1054190	-1042	773	1115
1054204	-1055	844	1166
1054218	-1052	885	1242
1054231	-1044	891	1288
1054244	-1024	887	1351
1054257	-1050	862	1311
1054271	-1076	842	1278
1054284	-1140	826	1127
1054297	-1151	849	906
1054310	-1110	869	788
1054323	-1038	962	498
1054335	-1018	977	387
1054349	-1051	931	208
1054362	-1204	755	282
1054375	-1162	659	387
1054388	-887	567	504
1054402	-660	482	429
1054415	-582	458	361
1054428	-506	395	204
1054440	-495	354	113
1054453	-565	218	-75
1054467	-660	59	-216
1054480	-670	-40	-267
1054493	-637	-44	-296
1054506	-640	-55	-281
1054519	-644	-73	-270
1054533	-620	-84	-251
1054545	-615	-119	-256
1054558	-614	-132	-280
1054572	-615	-159	-290
1054584	-604	-171	-300
1054597	-552	-224	-296
1054611	-455	-285	-215
1054624	-376	-303	-153
1054637	-177	-324	20
1054650	63	-319	214
1054664	195	-304	321
1054677	441	-271	562
1054689	471	-260	642
1054702	372	-250	792
1054716	247	-262	875
1054729	224	-269	909
1054742	251	-247	885
1054755	324	-200	814
1054768	351	-184	832
1054781	367	-209	950
1054794	351	-223	1105
1054807	353	-177	1101
1054820	366	-134	1196
1054833	354	-116	1239
1054846	330	-90	1334
1054859	353	-69	1278
1054873	255	-53	1319
1054886	427	-73	1494
1054899	431	-26	1581
1054912	366	-38	1632
1054925	262	-13	1722
1054938	217	6	1751
1054951	154	5	1790
1054964	63	55	1855
1054977	18	69	1898
1054990	-162	110	2042
1055004	-434	125	2305
1055017	-568	115	2429
1055030	-827	150	2585
1055042	-935	174	2610
1055056	-1145	208	2596
1055069	-1253	239	2444
1055082	-1282	244	2329
1055095	-1223	266	2042
1055108	-1084	302	1719
1055121	-1050	292	1618
1055135	-956	252	1528
1055148	-782	248	1506
1055161	-717	226	1484
1055174	-590	172	1307
1055187	-546	174	1180
1055200	-486	127	885
1055215	-410	52	597
1055227	-359	45	437
1055240	-250	61	167
1055253	-188	78	-38
1055266	-172	85	-100
1055279	-118	134	-186
1055293	-106	146	-202
1055306	-108	148	-241
1055319	-132	182	-269
1055332	-156	185	-266
1055345	-181	197	-234
1055358	-192	173	-182
1055371	-190	153	-160
1055384	-233	91	-154
1055397	-286	45	-218
1055410	-282	24	-220
1055424	-215	18	-138
1055437	-176	1	64
1055450	-182	-1	165
1055463	-198	0	290
1055476	-201	-9	315
1055489	-183	-36	303
1055502	-154	-57	275
1055515	-135	-82	289
1055528	-86	-110	336
1055542	-69	-82	364
1055555	-52	-60	374
1055568	-35	-16	452
1055581	-79	21	645
1055594	-111	6	741
1055607	-94	5	830
1055620	-53	59	827
1055633	5	148	827
1055646	23	243	934
1055659	3	258	1022
1055672	-43	257	1135
1055685	-171	319	1049
1055699	-187	377	1015
1055712	-191	443	1037
1055724	-222	509	1080
1055738	-323	585	1187
1055751	-429	621	1425
1055764	-506	654	1551
1055777	-636	682	1772
1055790	-733	681	1762
1055803	-786	685	1672
1055817	-896	692	1446
1055829	-928	692	1374
1055842	-968	682	1327
1055855	-949	688	1304
1055868	-1016	597	1368
1055881	-944	593	1299
1055895	-773	542	1260
1055908	-701	523	1240
1055921	-620	439	1208
1055934	-523	421	1107
1055947	-465	406	1058
1055960	-367	405	977
1055973	-321	409	960
1055986	-282	398	932
