123473,123,246,880
123574,387,357,816
123673,299,318,859
123774,262,325,815
123874,227,306,855
123974,280,315,836
124074,310,331,840
124174,284,319,890
124274,189,297,865
124374,75,242,824
124475,173,175,830
124575,414,135,693
124675,756,193,612
124776,909,106,1172
124876,603,45,1208
124976,191,2,1247
125077,106,19,1197
125177,22,40,1068
125277,32,62,922
125377,68,122,726
125478,449,276,659
125578,621,349,718
125678,359,307,815
125778,324,292,886
125879,330,327,833
125978,295,304,867
