659224,476,214,1003
659237,487,171,1273
659250,390,109,1724
659263,296,109,1799
659276,30,50,1867
659289,-27,11,1644
659302,-40,28,1482
659315,-86,34,1443
659329,-198,50,1599
659342,-232,79,1706
659355,-254,73,1787
659368,-321,78,1430
659382,-327,67,1219
659395,-347,122,778
659407,-337,163,606
659420,-284,276,365
659434,-340,246,396
659446,-360,153,516
659460,-278,61,502
659474,-141,22,521
659487,-107,67,391
659500,-134,81,175
659513,-106,-13,36
659526,-26,0,-72
659540,225,-62,-105
659553,501,-57,-180
659566,547,-26,-255
659579,496,-60,-285
659592,484,-110,-256
659605,759,-95,-292
659618,1126,32,-313
659631,1214,80,-341
659644,1245,42,-360
659658,1383,28,-466
659671,1543,41,-428
659684,1842,104,-358
659697,1850,116,-341
659711,1762,149,-369
659724,1626,177,-396
659736,1623,169,-367
659749,1774,193,-260
659763,1785,158,-172
659775,1721,169,-118
659789,1691,128,75
659802,1587,98,203
659815,1487,107,200
659828,1284,92,355
659842,1405,136,798
659855,1483,119,959
659868,1482,109,1068
659881,1381,56,1078
659894,1170,19,971
659907,898,-49,988
659920,748,-116,1095
659933,520,-171,1345
659946,560,-110,1517
659960,614,-85,1479
659973,558,45,1143
659986,392,72,700
659999,303,67,538
660013,178,53,291
660025,159,41,229
660038,191,23,345
660052,295,77,475
660064,348,106,536
660078,285,148,474
660091,106,114,338
660104,36,131,236
660117,15,163,17
660130,53,137,-57
660143,79,138,-56
660157,164,152,40
660169,241,185,116
660182,340,220,257
660195,331,215,217
660209,322,231,142
660222,309,192,24
660235,371,192,78
660248,477,197,188
660261,657,187,286
660274,746,193,336
660287,864,203,496
660300,797,204,689
660313,659,179,705
660326,544,53,874
660340,614,-47,943
660353,765,-33,941
660366,1060,5,940
660379,1259,62,1023
660392,1240,55,1081
660406,1079,-49,1319
660418,1030,-112,1445
660431,1131,-108,1489
660444,1307,-30,1305
660458,1355,-30,1170
660471,1359,1,1020
660484,1245,-110,1022
660498,1262,-155,1003
660511,1467,-112,925
660524,1510,-71,792
660537,1486,-74,726
660551,1358,-100,623
660564,1124,-179,523
660577,1040,-223,469
660590,1041,-200,249
660603,1071,-169,156
660616,1113,-119,138
660629,1070,-102,58
660642,1035,-91,-6
660655,986,-72,127
660669,764,-44,204
660682,627,-72,261
660695,462,-91,356
660708,420,-14,391
660722,414,24,395
660735,412,52,429
660747,452,47,471
660760,641,97,598
660774,694,117,665
660787,670,82,661
660800,675,90,500
660813,622,119,428
660826,570,128,491
660839,552,97,614
660852,686,155,742
660865,697,182,764
660879,621,189,717
660891,570,152,688
