648926,-41,274,573
648940,-138,207,533
648952,-101,314,450
648965,7,395,580
648979,127,428,788
648991,243,464,882
649005,345,464,964
649018,274,437,1026
649031,239,406,1092
649044,201,367,1186
649057,114,353,1182
649071,57,347,1214
649084,-57,337,1261
649096,-101,325,1276
649110,-184,297,1231
649123,-246,216,1194
649136,-256,193,1062
649149,-196,198,765
649162,-131,200,512
649176,-103,196,448
649189,-61,174,410
649202,-30,101,362
649216,-1,59,289
649229,59,-48,60
649242,258,-94,-151
649256,398,-96,-236
649269,638,-50,-312
649281,752,-9,-244
649295,841,-44,-159
649308,1094,-117,-223
649320,1258,-81,-292
649334,1488,24,-360
649347,1505,-9,-430
649360,1570,21,-381
649373,1736,116,-252
649387,1869,263,-197
649400,1925,282,-118
649413,2064,316,68
649426,2134,342,161
649439,2142,353,250
649452,1852,229,318
649465,1649,181,342
649478,1315,115,501
649491,1202,91,848
649505,1239,122,1081
649518,1358,155,1479
649531,1413,187,1685
649544,1310,153,1654
649558,1091,42,1578
649570,871,-24,1547
649583,470,-75,1601
649596,185,-53,1628
649609,121,-34,1584
649623,99,41,1334
649636,175,138,1099
649649,197,178,969
649662,115,191,638
649676,-59,199,312
649689,-105,181,213
649702,-136,170,35
649714,-120,167,-24
649728,-40,206,-30
649741,41,187,165
649754,82,162,179
649767,209,196,-5
649780,334,214,-118
649793,377,224,-132
649807,475,216,-112
649820,544,245,-156
649833,555,288,-158
649846,502,275,-59
649859,471,243,-4
649872,478,232,34
649885,574,264,74
649898,626,298,114
649911,678,309,254
649925,705,244,369
649938,759,216,413
649951,866,181,469
649964,758,109,500
649978,723,117,571
649991,589,97,821
650003,609,55,993
650017,774,52,1167
650030,860,41,1152
650043,875,47,1152
650056,831,61,1182
650069,706,112,1123
650082,670,114,1106
650096,727,77,1135
650109,907,59,1198
650122,1021,58,1265
650135,1207,36,1288
650147,1268,47,1262
650160,1297,60,1142
650174,1213,36,1041
650187,1156,7,1034
650200,1095,-118,974
650213,1229,-131,878
650227,1352,-105,866
650241,1423,-69,728
650254,1279,-64,474
650267,1203,-76,323
650280,1103,-93,-18
650294,1026,-93,-214
650307,992,-68,-223
650320,916,-67,-30
650333,853,-84,303
650347,836,-75,423
650360,760,-93,527
650372,674,-101,498
650386,497,-61,329
650399,476,33,181
650412,511,84,167
650425,571,129,238
650438,613,122,421
650451,617,111,519
650465,658,83,654
650478,674,117,695
650491,637,117,697
650504,553,107,680
650517,564,137,671
650530,569,161,604
650543,512,124,650
650556,549,110,731
650569,646,162,785
