684463,868,-8,389
684476,984,2,500
684489,1021,5,587
684503,994,7,718
684516,986,-45,780
684529,1050,-61,816
684542,1236,-46,858
684555,1301,-32,961
684568,1296,-39,1188
684581,1219,-42,1189
684594,1183,-44,1195
684607,1063,-60,1095
684621,923,-68,1106
684634,850,-57,1196
684647,739,-39,1441
684660,601,-30,1536
684674,548,-21,1531
684687,409,-17,1518
684699,329,-18,1493
684713,277,2,1406
684726,440,150,1420
684739,453,162,1395
684752,231,61,1286
684765,-87,-17,1104
684778,-192,-20,1054
684792,-280,26,1053
684805,-190,71,1183
684818,-160,83,1224
684831,-195,67,1189
684844,-221,66,1073
684857,-233,91,871
684870,-298,82,632
684883,-350,84,478
684896,-446,53,248
684910,-523,5,33
684923,-526,2,-28
684936,-394,22,63
684949,134,19,275
684963,297,27,257
684976,487,-5,101
684988,490,-44,-65
685001,356,-59,-511
685015,146,-54,-705
685028,176,-92,-559
685041,555,-102,-377
685054,1139,-22,-183
685067,1404,57,-63
685082,1478,77,-59
685095,1418,-31,-72
685108,1423,-24,-147
685121,1469,-25,-387
685134,1487,-5,-638
685147,1532,19,-713
685161,1749,95,-660
685174,2075,132,-342
685187,2229,149,-145
685201,2242,73,103
685213,2137,50,191
685226,1772,65,229
685239,1428,97,203
685252,1367,131,260
685265,1432,123,504
685279,1595,96,712
685292,1659,111,900
685305,1747,163,1382
685318,1628,198,1680
685331,1404,187,1662
685345,882,57,1453
685357,536,-42,1095
685370,491,-44,771
685384,650,38,849
685397,717,45,988
685410,739,66,1212
685423,602,22,1284
685436,481,15,1195
685450,216,-30,922
685463,-87,-39,479
685476,-194,-40,265
685489,-140,-13,7
685501,-45,62,-102
685515,227,207,-125
685528,409,289,-20
685541,433,297,42
685554,325,252,53
685567,156,179,-155
685581,98,161,-258
685594,87,149,-378
685607,177,126,-378
685620,256,148,-325
685633,433,198,-103
685646,501,217,27
685659,570,216,197
685672,586,224,219
685685,553,212,129
685698,411,168,-66
685712,333,81,-13
685725,404,59,14
685738,753,119,171
685751,914,149,318
685764,1053,151,816
685777,811,72,836
685790,702,33,826
685803,741,6,935
685816,843,40,933
685830,882,46,915
685843,959,17,962
685856,943,-10,1078
685869,871,-22,1139
685883,752,-79,1246
685895,760,-90,1224
685908,931,-20,1025
685922,1098,-4,907
685934,1149,-43,1009
685948,1118,-130,1169
685961,1177,-177,1241
685974,1297,-126,1201
685987,1425,-65,1021
686001,1426,-87,857
686014,1362,-163,769
686027,1308,-262,773
686039,1329,-314,740
686053,1326,-280,602
686066,1308,-177,473
686079,1258,-145,414
686092,1122,-150,345
686106,926,-299,194
686119,811,-356,53
686132,705,-320,-129
686145,785,-284,-165
686159,997,-206,45
686172,1043,-157,241
686185,920,-175,288
686198,885,-150,307
686212,789,-129,250
686224,762,-125,234
686237,652,-103,207
686251,600,-87,332
686263,639,-59,452
686277,696,-1,612
686290,773,57,666
686303,807,81,683
686316,817,80,683
686330,735,69,646
686343,673,49,627
686356,594,9,677
686369,602,3,737
686382,601,-16,793
686395,593,-15,767
686408,620,-3,753
686421,702,19,747
