1334419	17	575	886
1334432	23	574	900
1334445	29	586	883
1334458	25	595	870
1334471	6	591	832
1334484	-25	601	788
1334497	-86	626	683
1334510	-133	631	651
1334523	-171	643	659
1334536	-227	679	711
1334550	-235	760	790
1334563	-223	804	826
1334576	-182	904	934
1334588	-159	945	1021
1334602	-163	1053	1129
1334615	-187	1208	1139
1334628	-256	1263	1088
1334641	-585	1301	941
1334654	-1072	1136	983
1334667	-1255	1083	1008
1334681	-1331	898	1102
1334694	-1019	853	1026
1334707	-835	842	940
1334720	-449	786	819
1334732	-255	770	765
1334746	39	705	478
1334759	69	627	326
1334772	54	651	300
1334785	-11	585	365
1334798	-14	531	410
1334812	10	531	390
1334825	146	507	309
1334837	250	508	285
1334850	353	491	249
1334864	349	453	283
1334876	319	415	292
1334890	249	345	302
1334904	113	309	292
1334917	28	271	297
1334930	-32	194	375
1334943	-1	166	386
1334956	18	158	361
1334970	119	114	319
1334982	257	85	350
1334995	325	74	419
1335009	437	13	590
1335021	476	4	664
1335034	582	-14	809
1335047	699	-14	889
1335061	769	0	903
1335074	952	28	878
1335087	1175	35	819
1335100	1212	55	735
1335113	1224	64	675
1335126	1200	71	660
1335139	1097	76	676
1335152	932	87	718
1335165	891	101	730
1335178	829	129	756
1335192	742	144	826
1335205	699	148	877
1335218	594	166	1018
1335230	520	171	1099
1335244	407	208	1192
1335257	533	265	1236
1335270	582	284	1251
1335283	588	322	1243
1335296	476	321	1197
1335309	415	320	1186
1335323	310	319	1150
1335335	295	329	1098
1335348	242	306	933
1335361	91	288	713
1335374	-10	291	628
1335387	-207	296	591
1335400	-332	330	633
1335414	-367	337	672
1335427	-420	331	715
1335439	-451	329	718
1335453	-571	327	684
1335466	-695	330	709
1335478	-743	340	747
1335492	-816	364	842
1335505	-838	396	922
1335518	-831	408	954
1335531	-771	439	985
1335544	-716	427	997
1335558	-693	416	995
1335571	-631	379	937
1335583	-592	359	926
1335596	-508	309	954
1335610	-431	252	1017
1335623	-373	246	1042
1335636	-251	260	1037
1335649	-185	248	975
1335662	-174	237	913
1335676	-213	218	743
1335688	-239	213	653
1335701	-254	183	583
1335714	-173	151	659
1335727	-126	146	712
1335740	6	164	809
1335754	114	155	919
1335767	161	154	954
1335780	217	159	990
1335793	220	153	994
1335806	239	151	995
1335819	273	155	993
1335832	281	146	1006
1335845	327	137	993
1335858	400	151	929
1335871	431	153	923
1335884	489	147	957
1335898	548	143	1017
1335911	572	150	1025
1335925	588	149	1060
1335938	627	150	1104
1335951	639	144	1106
1335964	662	155	1063
1335977	657	146	1043
1335990	745	168	996
1336003	731	141	1009
1336016	761	143	979
1336029	772	130	951
1336042	772	113	945
1336056	775	105	940
1336069	806	88	929
1336081	830	82	925
1336094	882	80	916
1336108	932	71	901
1336120	956	68	888
1336134	960	60	873
1336147	933	45	859
1336160	909	36	825
1336173	838	15	746
1336186	798	2	718
1336199	739	-11	677
1336212	714	-1	664
1336225	686	9	677
1336238	609	20	704
1336251	465	27	731
1336264	383	18	690
1336278	249	5	634
1336290	249	2	607
1336303	432	40	573
1336317	514	102	613
1336329	530	144	691
1336342	564	179	860
1336356	530	179	881
1336369	508	183	832
1336382	405	148	744
1336395	315	112	717
1336408	-560	6	638
1336421	-1207	39	1013
1336433	-1332	117	1292
1336447	-1231	199	1668
1336460	-989	297	1755
1336473	-924	314	1646
1336486	-802	322	1702
1336499	-822	336	1815
1336513	-830	313	1865
1336526	-818	273	1777
1336538	-758	262	1659
1336551	-560	219	1427
1336564	-353	188	1301
1336578	-273	175	1265
1336591	-146	157	1228
1336604	-34	149	1222
1336617	31	148	1251
1336631	113	159	1205
1336643	137	177	1157
