1164124	558	782	631
1164137	517	797	533
1164150	495	814	480
1164163	447	820	421
1164176	430	774	393
1164189	461	739	377
1164202	518	680	352
1164215	533	630	413
1164229	536	598	490
1164242	597	588	697
1164254	652	570	762
1164267	756	485	733
1164280	720	419	504
1164293	609	387	383
1164307	345	348	174
1164320	130	353	73
1164333	24	325	86
1164346	-84	310	117
1164359	-67	298	145
1164372	-52	287	89
1164385	-34	267	79
1164398	-30	260	80
1164411	-22	295	137
1164424	-91	183	213
1164437	-88	234	195
1164451	-107	250	168
1164464	-163	269	156
1164477	-204	256	183
1164490	-239	245	279
1164503	-274	216	357
1164516	-304	238	478
1164529	-286	259	643
1164542	-258	267	691
1164555	-204	272	758
1164569	-146	305	802
1164582	-112	313	824
1164595	-76	324	793
1164610	-83	341	795
1164622	-88	342	842
1164636	-112	344	958
1164649	-53	335	1079
1164662	-20	350	1096
1164675	16	469	1094
1164688	16	484	1175
1164701	25	472	1180
1164714	49	450	1122
1164727	59	443	1076
1164740	65	457	955
1164753	25	501	890
1164766	0	503	888
1164780	107	497	950
1164793	259	460	1024
1164806	335	462	1047
1164819	354	438	1063
1164831	325	427	1063
1164845	198	396	1070
1164858	147	392	1144
1164871	156	387	1231
1164884	210	356	1346
1164897	297	363	1394
1164911	308	349	1398
1164924	329	328	1362
1164936	326	324	1340
1164949	316	330	1403
1164963	251	309	1501
1164976	212	300	1513
1164989	121	303	1456
1165002	93	280	1317
1165015	104	284	1263
1165029	111	300	1353
1165041	99	307	1473
1165054	61	326	1583
1165068	-27	331	1454
1165080	-84	341	1331
1165093	-198	387	1210
1165106	-278	419	1260
1165120	-289	450	1294
1165133	-280	486	1324
1165146	-278	477	1248
1165159	-292	468	1192
1165172	-342	462	1129
1165185	-373	478	1099
1165198	-479	481	1037
1165211	-474	501	913
1165224	-456	509	836
1165237	-413	514	681
1165251	-311	468	558
1165264	-250	457	497
1165277	-165	416	441
1165289	-146	395	430
1165303	-122	370	435
1165316	-181	312	326
1165329	-229	285	276
1165342	-397	298	332
1165355	-619	279	635
1165368	-711	262	786
1165382	-736	298	1026
1165394	-766	325	1211
1165408	-790	335	1323
1165421	-857	380	1527
1165433	-917	380	1636
1165446	-1021	444	1770
1165460	-1107	497	1654
1165473	-1098	507	1545
1165486	-1021	534	1229
1165499	-977	546	1004
1165512	-941	539	884
1165526	-932	544	567
1165538	-947	533	405
1165551	-859	506	108
1165564	-635	445	-85
1165577	-513	391	-137
1165591	-229	233	-88
1165605	336	-12	45
1165618	536	-62	73
1165631	935	-106	183
1165644	1173	-130	342
1165658	1223	-157	402
1165671	1259	-206	371
1165684	1222	-297	244
1165697	1260	-320	193
1165710	1330	-437	222
1165723	1378	-479	255
1165736	1413	-557	407
1165749	1475	-599	637
1165762	1510	-615	752
1165776	1563	-623	863
1165789	1567	-618	854
1165802	1541	-615	813
1165815	1460	-607	754
1165828	1354	-602	684
1165841	1303	-596	653
1165854	1218	-577	598
1165867	1166	-568	581
1165880	1066	-536	534
1165893	937	-520	543
1165906	888	-497	545
1165920	815	-461	567
1165933	782	-429	635
1165946	759	-417	662
1165959	732	-381	708
1165972	709	-374	752
1165984	669	-360	797
1165998	602	-367	836
1166011	591	-345	850
1166024	568	-266	877
1166037	469	-250	836
1166050	439	-219	822
1166063	367	-178	742
1166075	290	-174	662
1166089	68	-169	483
1166102	-365	-178	376
1166115	-621	-160	471
1166128	-920	-63	905
1166142	-752	144	1420
1166155	-622	231	1688
1166168	-474	372	2145
1166181	-509	418	2276
1166194	-674	498	2257
1166207	-768	548	1939
1166220	-762	564	1725
1166233	-717	582	1317
1166246	-651	587	1049
1166260	-613	581	963
1166273	-526	543	896
1166286	-388	522	982
1166299	-315	493	1043
1166312	-222	446	1092
1166325	-190	423	1095
1166338	-122	401	1086
1166351	-30	389	1100
1166364	7	388	1106
1166378	110	371	1088
1166391	205	367	1060
1166404	222	358	1047
