611953,205,424,809
611966,154,396,819
611979,108,340,838
611993,102,323,830
612006,165,311,819
612019,293,305,855
612032,341,313,864
612045,447,310,829
612058,492,297,780
612071,556,286,605
612084,588,285,456
612097,582,302,398
612110,589,305,330
612124,645,295,307
612138,697,285,294
612151,773,288,261
612164,810,285,413
612177,821,250,475
612190,796,186,432
612204,831,171,372
612217,859,177,324
612230,905,165,180
612243,977,183,15
612256,935,229,-132
612269,883,193,-144
612282,852,178,-134
612295,858,168,-84
612308,1003,208,-35
612322,1051,216,-22
612335,1012,208,-49
612348,971,199,-80
612361,997,192,-29
612375,976,148,-7
612387,995,182,-43
612400,1018,206,-48
612413,1103,259,10
612426,1175,277,21
612440,1277,290,40
612453,1295,239,106
612466,1272,208,139
612479,1153,154,194
612492,923,79,286
612506,795,70,348
612519,618,58,443
612531,597,53,481
612544,638,35,535
612558,737,44,508
612571,796,50,490
612584,787,29,604
612597,615,49,777
612610,531,65,866
612624,359,57,999
612637,315,16,1074
612650,422,43,1095
612663,628,73,1137
612676,652,56,1190
612689,605,84,1260
612702,437,87,1201
612715,342,114,1107
612728,197,91,978
612741,125,51,998
612755,118,12,1082
612768,216,11,1210
612780,319,55,1225
612794,559,132,1249
612807,656,139,1226
612819,655,136,1190
612833,581,91,1118
612846,492,36,1111
612859,467,6,1110
612872,511,6,1096
612886,661,45,1026
612899,756,34,987
612912,934,42,952
612925,1017,35,925
612938,1185,21,862
612951,1235,0,712
612964,1234,-8,657
612977,1277,-44,569
612990,1361,-39,523
613004,1414,-39,540
613017,1416,-42,554
613030,1367,-48,525
613043,1301,-24,457
613057,1215,0,349
613069,1147,-4,255
613082,974,-49,54
613096,808,-56,-83
613108,771,-51,-113
613122,723,-27,-118
613135,696,1,-45
613148,689,28,-3
613163,704,45,50
613176,724,24,32
613189,736,24,3
613202,688,45,-31
613215,590,-2,118
613228,584,2,227
613242,666,66,394
613255,741,129,486
613268,740,133,511
613281,726,142,516
613293,730,143,513
613307,723,140,486
613320,701,123,490
613333,683,115,530
613346,706,162,713
613359,739,216,875
613373,738,223,947
613386,721,220,1069
613399,680,180,971
613412,649,173,915
613426,628,176,901
613438,642,215,945
613451,574,220,1268
613464,476,157,1372
613477,439,143,1424
613491,459,133,1418
613504,490,211,1286
613517,482,228,1256
613530,378,234,1245
613543,242,201,1316
613556,205,191,1337
613570,216,181,1365
613582,262,167,1356
613595,328,258,1144
613608,354,321,972
613622,320,319,928
613635,242,281,950
613648,181,276,931
613661,133,264,912
613675,-4,226,850
613687,-68,213,818
613700,-125,192,744
613713,-72,187,593
613726,-18,196,533
613739,31,205,360
613753,87,215,214
613766,155,236,168
613779,341,250,99
613792,622,270,102
613806,762,285,124
613819,950,324,155
613831,1009,331,172
613845,1049,356,170
613858,980,328,26
613871,981,313,0
613884,1052,313,22
613897,1116,345,99
613910,1126,365,155
613924,1096,387,223
613937,1020,403,200
613950,992,411,176
613963,923,401,144
613976,878,390,157
613989,796,399,265
614002,746,403,432
614015,735,420,488
614028,728,419,540
614042,703,430,503
614055,696,440,444
614068,680,439,385
614081,679,474,381
614094,696,475,393
