261188,626,299,679
261201,636,293,674
261215,643,286,645
261228,662,293,629
261241,733,319,634
261253,756,334,632
261267,777,352,625
261280,714,330,595
261294,683,313,587
261307,648,289,601
261320,646,279,649
261333,680,291,655
261346,692,301,600
261359,635,278,566
261373,602,268,563
261386,575,260,560
261399,608,255,565
261412,638,256,571
261426,690,265,565
261438,699,262,568
261451,707,270,579
261464,697,288,556
261477,682,293,546
261491,631,288,544
261504,591,274,552
261517,590,274,589
261530,632,285,659
261543,694,300,653
261557,712,312,626
261570,691,296,609
261582,660,286,627
261595,624,278,684
261609,609,276,703
261622,614,281,698
261635,646,302,639
261648,696,324,576
261661,704,325,554
261675,682,317,571
261688,661,298,667
261701,661,302,703
261714,669,300,756
261726,674,303,763
261740,656,314,676
261753,658,319,601
261766,662,323,585
261779,669,326,606
261793,656,314,651
261806,645,304,670
261819,636,284,697
261832,706,307,735
261845,752,328,724
261858,802,341,681
261871,813,338,654
261884,833,353,596
261897,851,375,601
261910,839,373,623
261924,840,356,678
261937,877,340,707
261950,915,333,704
261963,1025,361,715
261976,1081,364,722
261989,1134,377,705
262002,1136,379,650
262015,1132,369,627
262028,1131,392,530
262041,1106,392,447
262055,1090,376,432
262068,1128,365,422
262081,1307,390,412
262094,1372,400,380
262108,1338,376,353
262120,1266,333,334
262133,1087,260,286
262146,873,207,224
262159,816,189,212
262173,739,169,156
262186,682,139,66
262199,670,147,4
262212,642,135,-5
262226,536,104,24
262239,444,87,-21
262252,262,56,-55
262264,162,47,11
262278,34,50,250
262291,-38,132,330
262304,-53,166,322
262318,-113,210,144
262331,-159,206,183
262344,-174,202,255
262357,-205,209,329
262370,-298,206,422
262384,-328,198,579
262397,-363,176,873
262410,-301,191,967
262423,-210,221,941
262436,-26,296,711
262449,14,327,590
262462,-4,356,581
262475,-100,285,892
262488,-102,275,1082
262501,34,222,1278
262515,325,253,1186
262528,469,281,1127
262541,554,404,995
262554,308,302,1231
262568,295,257,1289
262581,454,243,1268
262593,546,249,1245
262607,573,216,1226
262620,448,172,1319
262633,495,154,1357
262646,765,181,1235
262659,1113,284,981
262672,1209,313,852
262686,1129,324,628
262699,756,210,593
262712,549,114,684
262725,508,0,805
262738,687,35,732
262751,1194,244,524
262764,1463,387,319
262777,1477,402,213
262790,1243,367,12
262803,892,228,44
262817,717,146,172
262830,697,39,347
262843,1119,175,393
262856,1332,252,396
262870,1553,313,378
262882,1558,314,364
262895,1369,259,355
262909,1113,150,419
262921,1053,132,435
262935,1034,146,441
262948,1063,171,457
262961,1063,182,425
262974,1004,149,440
262988,960,125,505
263001,947,121,524
263014,910,111,552
263026,871,101,553
263039,764,93,564
263053,633,76,596
263066,589,74,617
263079,528,66,594
263092,443,32,602
263106,383,0,591
263119,310,-25,704
263132,242,-59,907
263145,191,-71,1002
263159,63,-106,1140
263171,17,-110,1209
263184,-28,-114,1235
263197,-107,-118,1301
263210,-115,-99,1344
263223,-22,-57,1402
263237,99,5,1298
263250,155,32,1171
263263,233,71,957
263276,318,98,913
263290,350,106,899
263303,419,125,860
263315,430,132,859
263329,447,118,883
263343,517,122,837
263355,548,140,808
263369,541,126,734
263382,487,114,724
263395,448,99,753
263408,370,65,818
263421,347,64,874
263434,362,70,880
263448,410,69,860
263461,488,106,845
263474,516,124,832
263487,547,121,816
263500,563,113,815
263513,516,119,787
