276751,597,216,852
276764,491,171,814
276777,433,144,799
276791,357,136,722
276804,339,150,652
276817,343,162,611
276830,344,193,531
276843,341,208,504
276856,357,218,491
276869,400,225,552
276882,392,195,697
276895,351,169,761
276909,322,153,797
276922,323,153,827
276935,351,171,878
276948,386,180,923
276961,407,177,930
276975,454,202,890
276987,467,219,862
277000,466,221,862
277014,445,216,839
277026,436,221,826
277040,437,221,868
277053,440,225,887
277066,457,231,838
277079,473,240,749
277093,401,216,819
277106,360,204,844
277119,367,185,800
277131,389,200,754
277145,388,208,817
277158,321,191,881
277171,310,192,860
277184,329,182,815
277197,349,215,792
277210,362,223,806
277224,423,214,849
277236,461,235,856
277249,469,239,872
277263,445,228,807
277275,435,227,772
277288,356,200,844
277302,364,205,897
277315,378,205,907
277328,414,197,840
277341,463,235,764
277354,469,240,782
277368,437,225,862
277380,414,216,885
277393,392,207,889
277406,396,199,858
277420,405,199,843
277433,435,228,839
277446,433,239,880
277459,409,243,886
277473,377,239,935
277486,410,224,951
277499,433,230,961
277512,467,221,1046
277524,475,227,1083
277538,528,260,1087
277551,580,266,1110
277564,630,263,1141
277577,775,273,1166
277590,975,307,1183
277604,1055,336,1189
277617,1121,343,1172
277630,1072,328,1074
277643,1011,296,1052
277656,889,226,1020
277669,861,211,989
277682,855,175,814
277695,1007,259,386
277708,1089,271,379
277722,1165,303,361
277736,1073,271,322
277749,937,217,289
277762,600,104,199
277775,284,4,136
277788,142,-55,109
277801,11,-25,29
277814,-6,48,18
277828,-38,76,1
277841,-81,150,20
277853,-81,160,91
277867,-98,169,195
277880,-133,138,262
277893,-164,108,339
277906,-251,51,516
277919,-337,97,584
277933,-373,95,618
277946,-463,92,685
277959,-477,64,762
277972,-468,42,804
277986,-366,37,944
277998,-310,51,1017
278011,-227,96,1159
278024,-182,120,1221
278037,-183,136,1210
278051,-270,71,1129
278064,-425,14,1105
278077,-475,-14,1164
278090,-447,-68,1333
278104,-8,62,1392
278117,103,84,1388
278130,139,67,1326
278143,90,22,1291
278156,-12,-75,1271
278169,122,-118,1400
278182,252,-106,1415
278195,527,-27,1380
278208,681,49,1267
278222,674,40,1158
278235,461,-48,940
278248,535,-86,978
278261,736,-28,950
278275,1110,123,873
278287,1237,209,837
278300,1348,291,651
278313,1140,294,409
278326,965,209,374
278340,643,54,325
278353,697,16,410
278366,841,75,470
278379,1187,201,618
278393,1308,247,690
278406,1294,229,715
278419,1128,133,664
278431,1035,81,636
278445,925,28,704
278458,909,28,805
278471,899,36,827
278484,865,52,782
278497,757,42,610
278510,694,23,505
278524,620,-3,374
278537,514,-12,444
278550,482,-64,612
278563,429,-106,863
278576,396,-126,920
278589,304,-158,1013
278602,155,-197,999
278615,68,-210,999
278628,-78,-248,1175
278642,-159,-285,1381
278655,-165,-277,1405
278668,-145,-236,1365
278681,-199,-232,1362
278694,-222,-240,1339
278708,-147,-217,1260
278720,-68,-178,1220
278733,133,-105,1168
278747,185,-79,1041
278760,181,-79,973
278773,216,-57,860
278787,265,-57,860
278800,277,-58,865
278813,283,-57,846
278826,291,-69,846
278839,320,-66,866
278853,368,-59,870
278866,387,-62,826
278879,383,-62,780
278892,386,-45,799
278905,384,-55,865
278918,396,-49,980
278931,342,-76,1005
278944,333,-98,992
