830189	-184	206	1108
830202	-199	216	1063
830215	-217	227	1051
830228	-210	241	1059
830241	-194	266	1114
830254	-194	278	1156
830267	-171	338	1258
830280	-172	374	1281
830293	-174	397	1279
830307	-192	421	1276
830320	-215	429	1293
830333	-210	433	1302
830346	-167	450	1287
830359	-127	472	1272
830372	-49	502	1228
830385	16	518	1180
830398	39	532	1164
830411	16	523	1139
830424	-39	507	1090
830438	-52	491	1065
830451	-18	487	965
830464	16	490	911
830478	89	507	795
830491	179	529	682
830503	211	546	612
830516	243	626	510
830530	194	665	394
830542	144	675	342
830556	85	668	340
830569	57	645	423
830582	82	638	487
830595	171	646	577
830608	201	627	603
830621	251	587	636
830634	244	541	657
830647	200	522	680
830660	173	514	678
830673	151	480	516
830687	154	459	472
830700	148	416	354
830712	132	393	291
830726	144	363	104
830739	125	330	-75
830751	138	347	-136
830764	97	295	-202
830778	84	267	-132
830791	68	243	-54
830804	49	247	130
830817	-5	247	304
830830	-17	250	356
830843	-51	269	377
830856	-53	289	365
830869	-63	284	334
830882	-22	290	385
830895	3	279	418
830909	50	284	492
830921	116	303	567
830935	116	317	608
830948	121	312	708
830960	146	322	737
830973	156	336	744
830987	137	312	727
831000	125	287	742
831013	114	231	787
831026	134	275	839
831039	125	279	861
831053	93	280	855
831065	59	273	833
831078	11	235	817
831091	18	193	817
831104	0	196	812
831118	-44	170	832
831131	-101	101	821
831144	-100	76	813
831157	-105	4	819
831169	-122	-42	834
831183	-146	-65	921
831196	-222	-82	999
831209	-256	-77	1016
831222	-256	-94	1057
831235	-77	-103	1093
831248	5	-102	1095
831262	67	-94	1050
831274	60	-95	1043
831287	0	-82	1057
831300	-62	-114	1091
831313	-65	-143	1106
831326	-17	-169	1146
831340	32	-192	1211
831353	50	-198	1235
831366	90	-193	1268
831379	119	-168	1257
831392	120	-168	1243
831405	77	-217	1221
831418	77	-241	1231
831431	94	-273	1221
831444	127	-265	1226
831457	134	-271	1237
831471	135	-305	1278
831484	125	-312	1335
831498	124	-323	1372
831511	178	-344	1419
831524	96	-407	1556
831537	98	-384	1580
831551	106	-367	1637
831564	63	-383	1726
831577	32	-383	1749
831590	-35	-400	1767
831602	-68	-412	1748
831615	-143	-405	1715
831629	-187	-386	1676
831642	-192	-376	1649
831655	-200	-341	1597
831668	-210	-311	1531
831682	-219	-298	1486
831695	-248	-291	1381
831707	-246	-270	1343
831720	-219	-223	1299
831733	-167	-171	1261
831746	-146	-143	1238
831760	-136	-100	1174
831773	-201	-69	1115
831786	-239	-62	1078
831799	-254	-20	1011
831812	-234	7	937
831825	-222	18	897
831838	-216	6	802
831851	-204	7	741
831864	-157	16	628
831877	-102	16	507
831890	-69	26	442
831904	6	46	318
831916	39	50	267
831929	65	67	195
831942	47	45	239
831955	25	24	275
831968	2	35	357
831982	-18	35	476
831995	-16	40	535
832008	-25	49	618
832020	-37	55	660
832033	-31	70	719
832047	-21	75	761
832059	-21	82	763
832073	-49	112	763
832086	-34	155	799
832099	-41	161	816
832112	5	193	854
832125	42	205	856
832138	47	196	818
832151	-9	227	780
832164	-41	221	784
832177	-64	228	791
832190	-56	236	794
832204	-68	231	787
832217	-122	244	794
