492723,402,629,583
492737,414,640,551
492750,421,637,584
492763,422,628,619
492777,377,631,657
492790,266,615,655
492803,197,589,666
492816,154,563,714
492830,245,587,684
492843,312,601,668
492856,440,660,642
492868,472,683,629
492882,422,650,630
492895,345,614,644
492908,342,627,639
492921,342,621,628
492934,412,627,599
492947,456,642,580
492961,468,659,571
492974,434,663,586
492987,422,677,577
493000,394,666,580
493012,377,648,607
493026,339,625,654
493039,308,615,661
493052,296,621,662
493065,273,649,627
493079,195,628,626
493092,149,611,645
493105,42,563,723
493118,-46,515,789
493132,-88,486,799
493145,-180,447,766
493157,-209,435,738
493170,-274,415,678
493184,-352,368,556
493197,-396,343,447
493210,-356,285,273
493223,-135,312,273
493236,2,316,327
493249,176,288,436
493263,199,239,510
493276,139,216,511
493289,-80,103,387
493301,-172,52,321
493315,163,9,193
493328,661,86,231
493341,885,134,346
493354,1085,234,561
493367,823,277,510
493381,612,206,451
493394,490,8,388
493407,892,51,398
493420,1174,107,392
493433,1563,241,455
493446,1615,290,514
493459,1516,233,539
493472,1517,158,571
493485,1577,165,640
493499,1652,206,751
493512,1591,159,848
493525,1472,138,752
493538,1212,87,619
493551,1144,56,927
493565,1175,68,1109
493578,1290,114,1364
493590,1345,143,1374
493603,1396,142,1235
493617,1179,46,1147
493630,1005,-6,1192
493643,624,-66,1437
493656,392,-76,1613
493670,383,-76,1694
493683,442,-106,1585
493696,489,-51,1413
493709,392,-77,1460
493723,-179,-177,1831
493735,-329,-213,1875
493748,-515,-246,1701
493761,-437,-186,1330
493774,-376,-138,1219
493789,-214,-51,1211
493802,-99,5,1245
493814,-105,-2,1130
493828,-217,11,882
493841,-342,-24,787
493854,-410,-29,775
493867,-530,-63,790
493881,-417,-56,730
493894,-308,-30,653
493907,-51,41,407
493920,65,97,255
493933,221,194,145
493946,205,181,258
493959,165,159,359
493972,66,94,441
493985,57,48,449
493999,144,25,407
494012,524,130,245
494025,767,213,57
494038,848,279,58
494051,770,310,94
494064,726,250,228
494077,922,216,439
494090,1287,291,575
494103,1455,344,647
494117,1440,435,741
494130,1041,376,629
494143,865,329,622
494156,756,283,730
494170,872,313,908
494183,946,336,1009
494196,915,342,1038
494208,853,323,1029
494222,671,298,890
494235,515,279,811
494248,459,273,802
494261,408,281,816
494274,427,277,804
494287,442,288,778
494301,442,290,722
494314,407,284,701
494327,386,255,695
494340,319,235,693
494352,302,224,717
494366,347,235,805
494379,478,283,824
494392,545,308,812
494405,570,310,780
494418,483,273,748
494432,438,267,730
494445,423,282,733
494457,431,286,741
494470,446,280,812
494484,477,282,842
494496,506,285,848
494510,551,303,801
494523,535,285,797
494536,502,288,776
494549,450,275,734
494563,473,269,739
494576,490,269,772
