514535,-35,510,425
514549,-5,529,437
514562,-6,532,447
514575,-72,514,453
514588,-132,490,475
514602,-279,425,600
514614,-353,404,624
514627,-468,385,598
514640,-464,372,398
514653,-389,400,355
514667,-108,468,472
514680,80,510,651
514693,122,501,723
514706,127,477,718
514720,-72,410,519
514732,-178,353,453
514746,-128,328,472
514758,-2,352,555
514771,331,418,701
514784,422,484,731
514797,328,497,641
514811,53,351,463
514824,172,295,458
514837,355,331,533
514850,669,378,751
514863,785,405,854
514876,787,437,846
514889,480,420,620
514902,287,353,521
514915,98,238,441
514929,403,284,496
514942,627,332,573
514955,860,408,657
514968,760,407,671
514982,618,360,636
514995,275,265,518
515007,119,227,489
515020,39,207,552
515034,354,198,758
515047,623,232,884
515060,1032,312,998
515073,1142,315,1007
515086,1075,304,966
515099,725,190,858
515113,351,78,792
515126,256,38,820
515139,445,21,1031
515152,666,57,1114
515165,1090,179,1156
515178,1210,233,1103
515191,1159,208,1072
515204,814,110,943
515217,501,-2,919
515231,426,-11,886
515244,563,33,893
515257,862,147,1161
515270,958,151,1342
515284,941,120,1499
515296,889,106,1446
515309,737,57,1314
515323,608,-7,1334
515335,571,0,1345
515349,544,54,1372
515362,525,71,1346
515376,496,71,1355
515389,418,27,1386
515402,238,11,1392
515415,139,-14,1444
515429,-102,-67,1505
515442,-335,-77,1419
515455,-399,-63,1360
515468,-493,-26,1228
515481,-509,-16,1199
515494,-424,-25,1214
515507,-338,-16,1188
515520,-308,-8,1188
515533,-258,24,1179
515546,-254,39,937
515560,-269,40,847
515573,-256,34,792
515586,-221,56,780
515599,-185,77,755
515613,-104,80,736
515625,-85,74,752
515638,-31,90,673
515651,52,161,434
515664,111,182,391
515678,189,187,436
515691,169,154,485
515704,158,154,473
515717,232,159,498
515730,289,175,479
515744,294,167,433
515757,231,152,242
515769,218,130,221
515782,299,102,378
515796,511,136,510
515809,624,176,542
515822,850,268,524
515835,961,327,520
515848,1015,333,536
515862,1142,351,672
515874,1209,378,798
515887,1168,378,809
515901,971,328,803
515913,874,309,817
515926,784,292,893
515940,778,312,956
515953,769,330,958
515966,703,326,952
515979,564,295,924
515993,490,273,927
516006,380,267,903
516018,343,258,888
516031,299,246,861
516045,255,259,788
516058,244,254,777
516071,277,284,775
516084,337,293,741
516097,372,311,755
516111,357,307,775
516124,287,244,799
516137,267,241,804
516150,276,241,819
516163,318,232,820
516176,415,300,772
516189,449,347,752
516202,455,333,761
516215,475,318,837
516229,430,300,865
