507075,242,573,612
507087,204,565,619
507100,49,504,650
507114,-90,467,585
507126,-126,440,582
507140,-89,400,714
507154,5,413,847
507167,36,429,881
507180,57,429,869
507193,-9,433,691
507206,-68,435,596
507219,-94,398,558
507232,6,418,666
507245,69,433,703
507259,71,426,684
507271,11,399,661
507284,-156,342,621
507298,-286,267,604
507311,-299,239,598
507324,-91,203,664
507337,182,260,659
507350,272,277,672
507364,228,273,663
507376,122,239,625
507389,-135,119,484
507402,133,79,500
507415,394,148,529
507429,840,250,730
507442,1029,324,937
507455,988,347,950
507468,396,200,692
507482,-86,28,550
507495,-93,-67,539
507508,353,93,522
507520,647,197,617
507534,1003,312,863
507547,954,329,917
507560,778,276,862
507573,348,114,752
507586,92,-77,707
507599,155,-114,691
507613,602,-17,529
507626,911,77,523
507639,962,71,626
507652,939,65,841
507665,879,39,851
507678,687,-40,762
507691,899,-22,832
507704,1112,34,873
507717,1451,123,938
507731,1526,148,1156
507744,1449,103,1284
507757,1101,-43,1309
507770,843,-133,1175
507783,815,-119,1079
507796,835,-63,1017
507809,851,-46,1048
507822,816,-23,1041
507835,759,3,933
507848,708,10,889
507862,607,5,858
507875,475,-16,969
507888,410,-13,1030
507901,263,0,1054
507914,194,-10,1092
507927,98,-33,1133
507940,81,-72,1317
507953,75,-124,1487
507966,-35,-142,1798
507979,-238,-177,1827
507993,-282,-185,1765
508006,-383,-169,1438
508019,-304,-158,1138
508032,-230,-135,1084
508046,-142,-119,1199
508058,-116,-117,1305
508071,-116,-104,1334
508085,-197,-132,1283
508097,-255,-145,1220
508111,-287,-155,1097
508124,-244,-111,890
508137,-219,-81,803
508150,-180,-17,652
508164,-121,12,676
508178,-98,10,762
508191,-54,-22,933
508204,59,-68,827
508217,100,-28,618
508231,195,30,413
508244,275,95,430
508257,308,117,464
508270,320,147,509
508282,269,129,574
508296,85,66,538
508309,125,3,413
508322,302,93,313
508335,724,234,301
508348,963,310,423
508362,1015,337,503
508375,968,331,587
508388,798,276,629
508401,786,263,657
508414,880,301,707
508427,937,321,757
508440,1004,337,823
508453,946,319,874
508466,869,302,897
508480,666,261,899
508493,458,207,927
508506,378,200,950
508519,273,169,950
508532,244,191,798
508546,264,223,762
508559,312,237,798
508571,341,237,767
508584,375,273,733
508598,342,241,801
508611,331,234,807
508624,330,213,711
508637,324,227,754
508650,335,223,850
508664,409,254,977
508677,490,258,965
508690,432,257,873
508703,369,230,785
508715,373,225,756
508729,415,250,798
508742,450,249,831
508755,476,241,799
508768,493,269,804
508782,441,243,871
508795,417,226,852
508808,433,212,791
508820,442,221,798
508834,426,223,825
508847,449,213,806
508860,460,225,790
