505705	114	378	650
505718	105	354	607
505731	116	349	601
505745	138	345	603
505758	142	347	626
505770	144	355	644
505784	153	365	678
505797	161	374	672
505810	153	368	661
505823	122	351	628
505836	91	334	591
505850	79	330	570
505863	70	301	592
505875	104	313	566
505888	110	326	561
505902	107	315	633
505915	119	324	644
505928	132	315	625
505941	145	295	559
505954	141	278	522
505967	162	250	446
505980	190	248	426
505993	243	229	395
506006	307	172	411
506019	353	159	416
506032	439	107	527
506045	447	47	682
506058	443	23	750
506072	361	-34	840
506084	337	-56	892
506097	344	-100	999
506110	405	-134	1299
506123	397	-138	1443
506136	351	-150	1725
506150	235	-189	1904
506163	125	-198	1951
506176	-194	-228	2018
506189	-526	-229	2086
506202	-647	-200	2108
506215	-769	-144	2134
506228	-786	-108	2129
506241	-788	-26	2067
506254	-730	48	1930
506267	-680	98	1837
506281	-603	151	1651
506294	-647	166	1509
506307	-699	183	1459
506320	-807	212	1404
506332	-870	222	1368
506346	-970	249	1303
506359	-1017	248	1213
506372	-1019	253	1143
506385	-1036	260	992
506398	-1051	273	809
506412	-1045	272	730
506425	-963	284	588
506437	-892	299	521
506450	-774	333	410
506464	-712	358	324
506476	-693	370	285
506490	-653	352	265
506503	-567	351	286
506516	-527	348	304
506529	-364	297	407
506542	-290	285	430
506555	-144	278	424
506568	-57	258	389
506581	-40	245	359
506594	-16	225	270
506607	-10	200	205
506620	-9	186	193
506634	11	145	181
506646	63	110	190
506660	100	91	207
506673	189	67	260
506685	217	58	278
506698	265	34	313
506712	279	-7	353
506725	287	-28	373
506738	319	-50	441
506751	384	-22	523
506765	424	-2	550
506779	469	22	593
506792	447	29	575
506805	429	36	579
506818	420	30	642
506831	438	27	662
506844	422	12	638
506857	360	-6	671
506870	335	-22	731
506883	366	-11	846
506896	428	-12	944
506909	443	-16	966
506923	437	-27	1013
506935	430	-57	1005
506948	474	-95	1074
506962	463	-133	1056
506974	429	-143	1027
506987	322	-188	1004
507001	248	-216	1069
507014	246	-227	1124
507027	216	-266	1197
507040	146	-302	1251
507053	98	-300	1274
507066	-2	-333	1338
507079	-43	-341	1365
507092	-108	-342	1415
507105	-104	-324	1442
507118	-91	-315	1437
507131	-90	-312	1496
507145	-89	-316	1676
507158	-97	-303	1779
507171	-124	-286	1984
507184	-129	-266	2062
507197	-126	-223	2025
507210	-251	-246	1779
507223	-275	-238	1601
507236	-452	-251	1367
507249	-541	-206	1301
507263	-568	-169	1279
507276	-589	-95	1240
507289	-615	-58	1218
507302	-626	-30	1195
507315	-625	7	1104
507327	-614	12	1046
507341	-536	68	764
507354	-467	113	568
507367	-437	144	470
507380	-412	196	333
507394	-405	233	266
507407	-397	242	253
507420	-360	266	262
507432	-342	280	287
507446	-302	296	353
507459	-269	309	423
507472	-258	316	457
507485	-241	319	539
507498	-224	301	616
507511	-213	292	651
507525	-176	281	716
507537	-151	278	745
507550	-115	269	821
507563	-91	248	909
507576	-79	241	948
507589	-62	232	1021
