458718	-163	1	954
458731	-162	1	951
458744	-166	0	953
458757	-180	-4	953
458770	-182	-1	954
458783	-172	1	966
458796	-163	3	964
458810	-163	3	958
458823	-174	2	953
458835	-172	2	953
458848	-146	3	971
458862	-119	6	990
458875	-104	11	1023
458888	-85	9	1134
458901	-122	17	1228
458915	-153	12	1271
458928	-173	10	1344
458940	-187	13	1373
458953	-201	8	1444
458966	-137	44	1555
458979	-106	60	1616
458993	-84	103	1799
459006	-104	119	1956
459019	-146	110	1965
459032	-246	132	1894
459045	-300	159	1792
459058	-481	185	1542
459071	-620	206	1348
459084	-594	229	1277
459097	-423	262	1175
459110	-207	291	1132
459123	-137	311	1093
459137	-95	308	988
459150	-104	306	908
459163	-116	309	866
459176	-105	310	783
459188	-79	317	656
459202	-53	357	548
459215	-60	379	447
459228	-88	378	382
459241	-150	375	246
459254	-159	367	150
459268	-177	370	121
459281	-251	375	108
459293	-314	367	127
459306	-431	328	194
459320	-451	266	279
459333	-426	247	311
459346	-386	194	309
459359	-373	154	250
459372	-373	133	205
459385	-378	92	127
459398	-382	35	83
459411	-353	4	85
459424	-273	-54	93
459437	-230	-68	93
459450	-136	-117	164
459463	-14	-137	256
459477	51	-118	302
459490	169	-100	400
459503	226	-111	478
459516	239	-125	496
459530	234	-157	553
459542	225	-171	589
459555	194	-214	695
459568	233	-245	806
459581	299	-246	854
459594	483	-251	915
459608	536	-250	866
459621	558	-235	854
459634	624	-191	898
459646	657	-176	951
459660	676	-145	1063
459673	639	-115	1104
459686	589	-108	1106
459699	496	-104	1108
459712	368	-134	1137
459727	305	-144	1144
459740	136	-168	1184
459753	-124	-144	1346
459766	-242	-144	1493
459779	-401	-124	1834
459792	-396	-88	2233
459806	-332	-84	2416
459819	-189	-100	2648
459831	-153	-108	2696
459844	-102	-112	2758
459858	-126	-127	2720
459870	-115	-136	2635
459884	-37	-106	2386
459897	34	-62	2109
459910	10	-47	1992
459923	-98	-25	1866
459936	-200	-21	1755
459949	-248	-15	1694
459963	-353	0	1552
459975	-383	14	1474
459988	-421	42	1341
460001	-439	62	1176
460015	-435	60	1148
460028	-410	54	1119
460041	-394	68	1087
460054	-374	102	1068
460068	-341	121	1024
460080	-312	98	1013
460093	-200	81	933
460106	-119	76	797
460119	-95	79	707
460132	-43	100	538
460146	-13	123	381
460159	-3	132	323
460172	16	126	239
460185	47	116	150
460198	62	109	98
460211	100	114	-9
460224	112	130	-59
460237	112	161	-137
460250	96	191	-154
460263	89	194	-138
460277	94	205	-88
460290	87	215	-49
460303	74	217	-33
460316	70	224	-6
460328	68	224	4
460341	87	225	1
460355	103	260	-43
460368	119	288	-80
460381	158	305	-192
460394	133	287	-301
460408	154	286	-348
460421	144	276	-278
460433	131	261	-217
460446	62	221	-107
460460	-41	158	38
460472	-55	129	104
460486	15	78	316
460499	84	45	396
460512	111	36	423
460525	124	39	467
460537	139	63	526
460551	163	81	698
460564	225	10	889
460577	250	-5	933
460590	326	68	934
460603	235	89	902
460616	176	100	931
460629	69	69	1099
460642	43	88	1186
460655	-78	40	1346
460668	-226	-60	1521
460681	-275	-72	1589
460694	-318	-73	1765
460707	-310	-33	1834
460721	-281	-55	1903
460734	-94	-12	1931
460748	-25	-15	1927
460761	104	-17	1919
460774	69	-45	1870
460787	42	-91	1813
460800	-4	-79	1755
460813	23	-15	1269
460826	44	-36	1207
460839	-75	-10	1206
460852	-189	53	1296
460865	-233	63	1339
460879	-272	57	1401
460892	-256	37	1365
460905	-233	18	1328
460918	-187	-5	1229
460931	-159	-16	1206
460944	-76	-31	1224
460957	8	-30	1228
460970	37	-35	1219
460983	66	-40	1168
460996	51	-54	1084
461010	26	-57	1042
461023	-40	-66	956
461035	-69	-63	913
461048	-125	-63	836
461062	-173	-58	777
461074	-197	-60	764
461088	-212	-61	750
461101	-217	-54	758
461114	-214	-51	763
461127	-181	-45	802
461139	-165	-39	827
461153	-130	-26	880
461166	-124	-15	935
461179	-127	-15	960
461192	-143	-10	999
461205	-159	-1	1026
461218	-171	0	1033
461232	-212	8	1062
461244	-223	18	1024
461257	-223	15	989
461271	-217	16	929
461283	-217	15	911
461296	-225	12	909
461310	-209	15	941
461323	-198	17	953
461336	-180	13	975
461349	-142	14	1011
461362	-131	17	1020
