260667	159	-229	920
260680	159	-231	920
260693	157	-227	917
260706	153	-230	912
260719	144	-231	915
260732	140	-229	913
260746	144	-234	904
260759	147	-227	905
260772	148	-228	903
260785	142	-222	906
260798	142	-221	909
260811	141	-218	905
260824	135	-223	892
260837	130	-220	874
260850	123	-217	868
260863	126	-215	852
260877	126	-215	844
260890	121	-221	825
260903	120	-226	838
260916	130	-230	858
260929	150	-237	883
260942	158	-250	894
260955	159	-278	906
260968	161	-307	923
260981	168	-313	939
260994	200	-334	962
261007	215	-387	981
261021	224	-410	995
261034	263	-475	1024
261046	254	-507	1032
261059	330	-546	1143
261073	417	-547	1334
261086	497	-530	1432
261099	670	-493	1627
261112	776	-459	1712
261125	809	-437	1705
261139	838	-389	1644
261151	818	-386	1594
261164	768	-359	1505
261177	730	-339	1352
261190	674	-355	1294
261203	506	-349	1180
261217	385	-316	1159
261230	350	-296	1183
261243	334	-227	1218
261256	323	-213	1196
261269	250	-185	1083
261282	200	-158	974
261295	186	-144	935
261307	175	-118	880
261320	178	-92	859
261333	175	-74	821
261348	131	-57	701
261361	59	-53	556
261374	23	-46	489
261388	-30	-6	346
261400	-33	10	282
261413	-3	70	152
261426	-23	114	39
261439	-28	148	-19
261452	-96	189	-95
261466	-164	182	-156
261479	-213	164	-192
261492	-255	160	-260
261504	-253	147	-286
261517	-228	141	-340
261531	-201	136	-356
261543	-184	130	-334
261557	-139	88	-209
261570	-110	44	-84
261583	-100	16	-11
261596	-92	-36	169
261609	-76	-60	279
261622	-6	-79	431
261635	59	-114	477
261648	66	-137	458
261661	51	-186	456
261674	101	-263	643
261687	154	-284	739
261701	193	-343	876
261713	223	-358	928
261727	272	-382	1042
261740	313	-376	1171
261752	346	-365	1254
261765	347	-409	1380
261779	354	-469	1460
261792	347	-498	1472
261805	358	-515	1476
261818	326	-589	1482
261831	323	-595	1499
261845	331	-643	1571
261857	335	-661	1585
261870	333	-684	1648
261883	329	-711	1745
261896	334	-716	1781
261910	342	-718	1797
261923	328	-715	1760
261936	324	-725	1739
261949	312	-713	1646
261962	307	-698	1602
261975	279	-658	1526
261988	257	-605	1460
262001	231	-581	1431
262014	168	-541	1358
262027	88	-499	1253
262041	62	-476	1216
262054	17	-448	1156
262066	-30	-426	1085
262080	-79	-423	1049
262093	-76	-366	1061
262105	-60	-341	1092
262119	-30	-287	1147
262132	-10	-205	1182
262145	1	-166	1200
262158	26	-102	1224
262171	14	-91	1206
262184	-40	-75	1108
262197	-83	-54	967
262210	-105	-41	891
262223	-148	-8	745
262236	-176	35	635
262249	-186	50	599
262263	-189	70	523
262275	-202	95	425
262289	-224	109	386
262302	-280	139	372
262314	-312	143	390
262327	-360	139	449
262341	-395	153	525
262354	-402	172	598
262368	-383	197	812
262382	-300	228	994
262395	-248	218	1027
262408	-172	200	970
262421	-172	141	866
262434	-157	106	804
262447	-114	32	686
262460	-43	-28	637
262474	60	-87	663
262487	170	-149	704
262499	219	-174	724
262512	314	-223	798
262526	413	-225	878
262539	459	-228	924
262552	556	-223	980
262565	628	-211	1003
262578	649	-203	992
262592	658	-181	950
262604	660	-178	941
262617	658	-163	930
262630	666	-135	943
262643	657	-123	953
262656	606	-115	946
262670	542	-104	920
262683	510	-99	909
262696	452	-88	890
262709	424	-84	883
262722	381	-88	865
262735	348	-77	870
262748	339	-71	882
262761	326	-61	900
262774	312	-36	907
262787	306	-29	914
262801	303	-8	929
262813	312	14	931
262826	303	19	923
262839	290	26	915
262852	273	26	908
262865	239	16	893
262878	210	17	916
262892	204	17	929
262905	200	22	956
262917	193	26	960
262930	178	25	950
262944	174	40	942
262956	172	43	942
262970	180	45	930
262983	198	57	910
