1205664	615	361	-108
1205677	651	335	-174
1205690	650	316	-196
1205703	611	266	-235
1205716	541	209	-280
1205729	485	168	-272
1205742	405	149	-251
1205755	311	137	-133
1205768	265	122	-67
1205782	211	114	49
1205794	173	101	118
1205808	155	86	135
1205821	131	99	134
1205833	126	110	172
1205846	128	124	271
1205860	165	137	399
1205873	200	141	477
1205886	269	122	650
1205899	337	102	690
1205913	405	112	719
1205926	505	109	855
1205938	542	122	922
1205951	532	115	1015
1205965	491	136	1022
1205977	477	129	1038
1205991	390	55	1005
1206004	383	40	969
1206017	387	34	966
1206030	437	38	973
1206042	459	56	958
1206056	438	116	964
1206069	344	112	993
1206082	327	92	1028
1206095	374	97	1078
1206108	357	92	1092
1206121	329	90	1083
1206135	316	96	1074
1206147	338	130	1095
1206160	334	169	1192
1206173	239	208	1292
1206186	180	235	1324
1206199	145	283	1362
1206212	242	311	1388
1206226	269	317	1395
1206239	248	338	1422
1206251	218	362	1448
1206264	194	372	1528
1206278	190	371	1653
1206290	162	359	1682
1206304	136	353	1657
1206317	289	333	1716
1206330	389	306	1789
1206343	622	224	2026
1206355	733	180	2198
1206369	854	136	2435
1206382	806	57	2528
1206395	758	27	2500
1206408	675	-19	2317
1206421	610	-72	2087
1206434	585	-104	1984
1206448	526	-154	1762
1206460	454	-191	1496
1206473	424	-193	1378
1206487	348	-186	1164
1206501	325	-173	1038
1206514	333	-178	855
1206527	406	-145	750
1206539	388	-106	696
1206553	246	-75	669
1206566	187	-12	570
1206579	171	3	523
1206592	166	31	409
1206605	190	60	280
1206618	182	64	238
1206631	94	48	153
1206644	45	40	113
1206657	-38	60	17
1206670	-141	96	-8
1206683	-182	105	0
1206697	-224	98	32
1206710	-258	109	-9
1206723	-286	125	-37
1206736	-349	180	-116
1206749	-374	201	-124
1206762	-365	223	34
1206775	-307	211	259
1206788	-258	228	349
1206801	-149	244	497
1206814	29	283	628
1206828	146	317	716
1206841	322	377	922
1206853	372	394	1003
1206866	407	434	1072
1206880	400	482	1060
1206892	399	501	1049
1206906	376	523	994
1206919	382	565	931
1206932	374	572	910
1206945	314	606	796
1206957	270	625	755
1206971	170	661	693
