1311618	-273	559	722
1311631	-290	554	699
1311644	-309	553	688
1311657	-308	558	701
1311670	-304	555	713
1311683	-308	556	717
1311696	-306	555	704
1311709	-307	558	684
1311722	-292	561	671
1311736	-288	555	658
1311749	-305	562	656
1311762	-301	561	678
1311775	-301	557	686
1311788	-307	567	712
1311801	-306	563	733
1311814	-304	559	721
1311827	-320	566	728
1311840	-323	565	738
1311854	-316	569	708
1311867	-324	571	671
1311880	-324	573	659
1311893	-321	578	637
1311905	-330	582	637
1311919	-383	631	646
1311932	-418	733	723
1311945	-460	789	803
1311958	-566	934	1015
1311971	-737	1046	1188
1311984	-796	1108	1310
1311998	-1063	1041	1523
1312010	-1055	1082	1699
1312024	-1002	1015	1722
1312037	-754	954	1503
1312049	-620	938	1336
1312064	-344	908	1049
1312077	-168	836	802
1312089	-100	804	763
1312103	-44	744	967
1312116	157	748	1062
1312129	244	780	1032
1312142	248	760	901
1312156	282	693	713
1312169	322	635	626
1312182	477	598	408
1312194	516	561	314
1312207	601	613	111
1312221	546	563	-8
1312234	626	544	103
1312247	540	506	51
1312260	574	457	164
1312273	627	434	263
1312287	647	444	290
1312299	644	439	285
1312312	570	370	195
1312325	480	342	166
1312338	396	294	161
1312351	300	216	98
1312364	267	113	-33
1312378	251	60	-118
1312391	311	-1	-246
1312403	344	-40	-330
1312416	388	-87	-371
1312430	385	-122	-191
1312442	417	-25	-51
1312456	254	-357	197
1312469	344	-184	225
1312482	318	-215	235
1312495	333	-237	228
1312508	329	-222	296
1312521	307	-216	342
1312534	382	-218	423
1312547	458	-200	399
1312560	611	-157	369
1312573	706	-140	317
1312586	731	-132	332
1312600	725	-125	380
1312613	714	-103	486
1312626	715	-91	528
1312639	725	-77	597
1312652	716	-69	609
1312665	665	-62	660
1312678	617	-42	722
1312691	606	22	759
1312704	572	89	853
1312718	378	45	743
1312731	265	80	644
1312744	-83	89	764
1312756	-228	89	984
1312769	-321	-38	1488
1312783	-68	-141	1919
1312796	151	-196	2164
1312809	612	-219	2438
1312822	1049	-287	2907
1312835	1299	-282	3018
1312848	1656	-228	2905
1312861	1808	-256	2454
1312875	1850	-319	2176
1312888	1933	-365	1619
1312900	1981	-376	1426
1312914	1947	-371	1083
1312927	1763	-367	974
1312940	1629	-375	950
1312953	1361	-392	932
1312966	1126	-379	889
1312980	1011	-381	850
1312993	894	-342	774
1313005	883	-314	764
1313018	856	-282	734
1313031	810	-273	720
1313044	761	-272	699
1313059	627	-245	614
1313072	497	-239	475
1313085	427	-233	396
1313098	301	-245	250
1313111	186	-259	95
1313124	125	-270	21
1313137	-63	-305	-200
1313151	-355	-308	-495
1313164	-564	-241	-671
1313177	-1024	-136	-901
1313189	-1237	-63	-995
1313203	-1503	48	-829
1313216	-1555	139	-638
1313229	-1526	190	-543
1313242	-1428	174	-414
1313255	-1273	142	-256
1313269	-1214	102	-172
1313282	-1089	55	-8
1313295	-984	26	139
1313308	-893	50	215
1313321	-770	-15	439
1313333	-740	-37	499
1313347	-684	-91	637
1313360	-615	-59	861
1313373	-547	-13	985
1313386	-396	59	1125
1313399	-252	146	1019
1313413	-194	130	882
1313426	-37	155	699
1313438	26	188	664
1313451	39	241	682
1313465	86	295	971
1313478	136	353	1080
1313491	159	446	1211
1313504	228	458	1420
1313517	285	472	1505
1313531	420	508	1674
1313543	467	551	1731
1313556	513	608	1868
1313569	568	636	1963
1313582	601	634	2010
1313595	667	636	2030
1313609	645	641	2056
1313622	596	637	1995
1313635	438	629	1760
1313648	228	589	1590
1313661	122	571	1556
1313674	-52	500	1511
1313687	-97	469	1469
1313700	-176	437	1387
1313713	-273	407	1255
1313726	-330	402	1163
1313739	-515	412	908
1313753	-576	409	830
1313766	-589	407	806
1313779	-590	389	743
1313791	-573	387	709
1313804	-528	388	637
1313818	-449	415	523
1313831	-412	422	494
1313844	-366	445	420
1313857	-318	494	310
1313870	-304	525	269
1313884	-297	563	237
