400926,0,206,531
400938,14,206,542
400951,42,233,474
400965,-50,249,359
400977,-150,254,318
400991,-270,244,345
401004,-284,270,399
401017,-286,273,406
401030,-348,258,383
401044,-459,193,486
401057,-517,159,513
401070,-554,142,528
401082,-586,132,546
401096,-651,93,609
401109,-680,42,653
401122,-669,2,643
401135,-468,16,564
401148,-102,90,639
401161,49,126,684
401175,171,160,669
401188,316,110,629
401201,531,147,595
401214,1057,312,570
401228,1259,390,630
401241,1158,504,521
401255,753,280,555
401267,784,195,596
401280,1192,307,601
401293,1493,354,596
401306,1541,377,574
401319,1378,367,423
401333,1107,227,333
401346,1122,228,301
401359,1307,322,319
401373,1445,361,344
401386,1456,365,353
401399,1317,280,340
401411,1183,207,302
401425,998,106,380
401438,899,88,555
401451,882,96,627
401464,838,131,693
401477,766,169,591
401490,787,176,585
401504,766,90,534
401517,475,-37,697
401530,276,-132,877
401543,-80,-231,1243
401556,-136,-222,1417
401569,-1,-104,1545
401582,316,-39,1453
401595,398,0,1371
401608,289,-116,1296
401622,51,-172,1478
401635,-34,-183,1481
401648,130,-40,1400
401661,345,15,1187
401675,389,24,1032
401688,393,35,892
401700,368,26,933
401713,328,-29,1092
401727,278,-42,1161
401739,273,-45,1136
401753,330,-8,993
401766,434,48,823
401779,457,68,748
401792,420,71,610
401806,384,45,715
401819,409,48,817
401832,448,43,935
401845,447,46,948
401858,399,51,906
401871,317,36,850
401884,333,28,921
401897,496,62,1158
401910,658,72,1350
401924,740,80,1453
401937,858,105,1623
401950,929,95,1775
401963,959,92,1823
401977,972,58,1790
401989,957,41,1743
402002,924,32,1670
402015,879,47,1574
402028,856,53,1515
402041,812,64,1368
402055,727,69,1184
402068,648,90,992
402081,580,90,762
402094,564,91,659
402108,533,88,619
402121,366,59,500
402133,264,34,425
402147,61,15,279
402160,-91,15,58
402173,-137,11,-22
402186,-131,67,-197
402199,-78,106,-240
402212,-60,124,-246
402226,-34,159,-277
402239,11,165,-252
402252,20,188,-265
402267,2,147,-258
402280,2,133,-216
402293,23,133,-186
402306,20,129,-116
402319,-9,155,-42
402333,-15,175,-1
402346,32,207,55
402359,90,191,48
402372,132,178,45
402385,249,151,113
402397,309,169,165
402411,326,193,250
402424,397,173,428
402437,487,174,550
402450,698,144,753
402464,759,59,887
402477,823,6,1088
402490,1049,163,1200
402502,1138,220,1244
402516,1140,294,1313
402529,916,237,1186
402542,782,197,1144
402555,493,91,1104
402568,459,18,1124
402581,571,35,1196
402595,825,148,1284
402608,859,208,1154
402621,796,222,1001
402634,650,203,743
402647,591,125,620
402660,515,-18,580
402673,631,-36,912
402686,722,-9,1133
402699,869,20,1363
402713,930,48,1243
402726,928,49,1137
402739,835,-18,1005
402752,644,-111,1017
402766,593,-141,1059
402779,576,-125,1087
402791,613,-102,1081
402804,697,-38,981
402818,716,-2,815
402830,707,14,730
402844,640,15,620
402857,529,-50,540
402870,482,-65,555
402883,402,-88,685
402897,388,-135,823
402910,468,-121,874
402923,583,-62,866
