417671,64,365,428
417684,145,435,477
417698,205,445,557
417711,236,422,693
417724,97,349,717
417737,9,334,705
417750,-157,285,599
417763,-330,275,526
417776,-401,256,607
417789,-494,240,768
417803,-397,238,865
417816,-287,267,884
417829,-176,282,762
417842,-193,259,563
417855,-222,269,489
417869,-371,235,427
417881,-498,173,431
417894,-477,47,518
417908,0,123,493
417920,275,188,482
417934,665,292,526
417947,654,334,458
417960,491,330,395
417973,271,155,362
417987,648,187,272
418000,929,247,241
418013,1362,372,397
418025,1406,411,457
418039,1194,328,430
418052,1096,227,366
418065,1200,249,330
418078,1441,321,293
418091,1566,364,374
418105,1559,364,460
418118,1425,256,585
418131,1409,179,591
418144,1411,171,607
418158,1300,150,580
418170,1229,139,556
418183,1067,104,455
418196,966,108,325
418209,938,100,320
418222,866,83,377
418236,806,-9,425
418249,802,-51,454
418262,775,-47,648
418275,701,-22,901
418289,652,-29,1003
418302,596,-5,1159
418314,570,0,1175
418327,485,-109,1131
418341,365,-159,1378
418354,262,-191,1565
418367,-21,-216,1790
418380,-129,-201,1903
418393,-145,-179,1898
418407,-116,-117,1676
418420,-34,-62,1396
418433,57,-34,1298
418446,293,96,1084
418458,384,155,944
418472,381,146,732
418485,333,76,638
418498,322,63,643
418511,298,31,686
418524,363,30,754
418538,532,57,819
418551,625,65,819
418564,627,69,728
418577,612,79,689
418590,555,69,709
418603,515,66,737
418616,433,56,779
418629,399,35,786
418642,409,47,784
418656,424,57,666
418669,524,91,641
418682,586,112,651
418695,631,115,735
418708,582,124,760
418723,526,125,751
418736,474,125,753
418749,478,119,883
418762,506,121,1034
418776,581,119,1322
418789,661,130,1513
418802,695,135,1564
418815,746,145,1580
418828,789,147,1590
418841,885,187,1605
418854,964,188,1591
418867,973,202,1565
418880,953,201,1505
418893,951,202,1397
418907,946,193,1318
418920,883,180,1129
418933,772,178,989
418946,682,153,938
418959,409,71,883
418971,368,49,866
418985,330,33,656
418998,237,60,410
419011,181,53,351
419024,48,36,223
419038,-71,63,-24
419051,-102,79,-120
419064,-168,100,-262
419076,-180,108,-302
419090,-142,126,-354
419103,-97,177,-490
419116,-49,192,-481
419129,-77,183,-491
419142,-175,91,-432
419155,-211,50,-404
419169,-243,-22,-321
419182,-287,-74,-242
419195,-256,-110,-147
419208,-3,-60,138
419221,190,3,275
419234,440,91,299
419247,427,49,166
419260,377,-15,169
419273,436,-54,351
419287,617,38,451
419300,681,78,442
419313,725,82,615
419326,716,-108,968
419340,813,-193,1130
419353,1215,-128,1426
419365,1454,-42,1632
419378,1490,85,1845
419392,995,-56,1680
419404,805,-131,1536
419418,983,-110,1501
419431,1360,41,1604
419444,1467,106,1635
419457,1362,154,1460
419471,1008,83,1156
419484,838,35,981
419497,547,-5,656
419510,421,-43,576
419523,239,-124,628
419536,245,-152,894
419549,272,-158,970
419562,416,-138,953
419575,618,-67,838
419589,683,-43,811
419602,673,-41,773
419615,574,-57,589
419628,533,-60,565
419642,506,-67,645
419654,519,-71,707
419667,576,-56,844
419680,616,-35,859
419693,647,-43,853
