375877,488,506,590
375891,475,496,621
375904,432,480,678
375917,441,485,694
375930,465,505,682
375944,515,549,651
375956,536,555,643
375969,532,566,595
375982,500,549,534
375995,484,549,517
376009,438,526,555
376022,411,511,632
376035,399,513,650
376048,394,523,641
376061,385,532,612
376074,391,535,611
376088,423,561,589
376100,422,569,562
376113,384,561,528
376127,314,535,513
376140,292,510,535
376153,232,468,572
376166,233,483,634
376179,233,496,652
376193,203,509,670
376205,85,486,684
376219,-22,447,671
376232,-265,375,610
376244,-369,335,594
376257,-430,268,711
376271,-419,250,881
376284,-367,255,980
376297,-234,319,926
376310,-221,342,759
376324,-287,308,708
376337,-542,204,666
376349,-650,153,661
376362,-636,84,708
376376,-301,92,799
376389,-52,143,809
376402,428,269,776
376415,601,379,565
376428,465,390,423
376441,178,176,414
376455,495,166,462
376468,794,251,455
376481,1243,376,475
376494,1337,420,525
376507,934,349,393
376520,861,179,429
376533,1028,209,419
376546,1636,383,387
376559,2055,518,222
376574,2121,572,170
376587,1840,444,57
376600,1540,317,-19
376613,1526,316,-21
376626,1534,300,19
376639,1505,275,133
376653,1419,240,142
376666,1158,125,98
376679,990,61,1
376692,935,38,-71
376706,902,60,17
376718,917,42,251
376731,907,26,537
376744,819,-103,841
376757,681,-200,937
376771,307,-360,1249
376784,-19,-348,1660
376797,-148,-345,1777
376810,-335,-297,1763
376824,-367,-270,1735
376837,-382,-255,1692
376850,-242,-232,2079
376863,-212,-219,2211
376876,-178,-188,2133
376889,27,-106,2004
376902,200,-72,1929
376915,611,79,1812
376928,1014,215,1873
376942,1072,218,1889
376955,1031,174,1688
376968,1003,153,1432
376981,1044,150,1388
376995,1133,183,1288
377007,1177,204,1272
377020,1172,182,1112
377033,1040,148,883
377046,929,124,759
377060,699,68,572
377073,515,37,427
377086,415,26,385
377099,277,40,251
377112,93,46,95
377126,34,39,13
377139,-32,103,-164
377151,8,118,-176
377164,96,211,-281
377178,102,208,-339
377191,80,188,-339
377204,34,173,-274
377217,-96,136,-180
377230,-159,103,-125
377244,-285,68,-105
377256,-270,72,-64
377270,-205,94,-39
377283,-20,187,51
377295,48,225,105
377308,120,262,172
377322,69,251,-25
377335,-89,159,-84
377348,-44,55,22
377361,131,73,65
377375,209,87,145
377388,228,147,232
377400,148,115,249
377413,-150,-56,256
377427,-19,-358,414
377439,243,-378,434
377453,1090,-131,777
377466,1663,91,1257
377479,1631,141,1422
377492,1462,16,1893
377506,1489,9,2073
377519,1571,56,2110
377532,1604,84,1963
377545,1507,58,1889
377558,1114,-36,1827
377571,901,-90,1809
377584,943,-51,1700
377598,1068,101,1317
377612,1022,148,1057
377624,922,135,941
377637,677,96,723
377651,472,18,587
377664,422,-14,595
377677,403,-2,683
377690,297,-29,716
377704,249,-54,743
377717,264,-62,753
377729,300,-56,734
377742,376,-29,709
377756,462,-13,659
377768,489,4,673
377782,504,-1,793
377795,534,-21,855
377808,551,-17,860
377821,548,-14,894
377834,551,-17,898
377847,543,-27,872
377861,528,0,881
377873,529,13,893
377886,531,1,839
